Accession	PlasmidSize	log10PlasmidSize	CollectionDate	NumInsertionSequences	InsertionSequenceDensity	BiocideMetalResistance	Virulence	Integron	ConjugativeSystem	GeographicLocation	IsolationSource	RepliconCarriage	HostTaxonomy	outcomeaminoglycoside	outcomebetalactam_carbapenem	outcomebetalactam_ESBL	outcomebetalactam_other	outcomemacrolide	outcomephenicol	outcomequinolone	outcomesulphonamide	outcometetracycline	outcometrimethoprim	NumOtherResistanceClassesaminoglycoside	NumOtherResistanceClassesbetalactam_carbapenem	NumOtherResistanceClassesbetalactam_ESBL	NumOtherResistanceClassesbetalactam_other	NumOtherResistanceClassesmacrolide	NumOtherResistanceClassesphenicol	NumOtherResistanceClassesquinolone	NumOtherResistanceClassessulphonamide	NumOtherResistanceClassestetracycline	NumOtherResistanceClassestrimethoprim
NZ_CP019003.1	12602	0.100439475279108	19	2	1.05	0	0	0	non-mobilisable	China	human	multi-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019004.1	2942	-0.531357331608489	19	0	0	0	0	0	non-mobilisable	China	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019007.1	128248	1.10805060110755	19	7	0.545817478635144	0	1	0	conjugative	middle-income	human	multi-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019010.1	55746	0.746213710460093	19	4	0.717540271947763	0	0	0	conjugative	United States	human	multi-replicon	Enterobacteriaceae	0	1	0	1	0	0	0	0	0	0	2	1	2	1	2	2	2	2	2	2
NZ_CP019011.1	74891	0.874429629646222	19	2	0.267054786289407	0	0	0	non-mobilisable	United States	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1
NZ_CP019013.1	109057	1.0376535467034	19	0	0	0	0	0	non-mobilisable	United States	human	untyped	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019016.1	37756	0.576985977417725	16	0	0	0	0	0	conjugative	high-income	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019017.1	73464	0.866074571308941	16	7	0.952847653272351	1	0	1	non-mobilisable	high-income	human	single-replicon	Enterobacteriaceae	1	1	0	1	0	1	0	1	0	0	4	4	5	4	5	4	5	4	5	5
NZ_CP019018.1	158911	1.20115396060545	16	9	0.566354752031011	0	1	0	conjugative	high-income	human	multi-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019019.1	199671	1.30031499299018	16	2	0.100164771048375	1	0	0	non-mobilisable	high-income	human	multi-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1
NZ_CP019021.1	2942	-0.531357331608489	19	0	0	0	0	0	non-mobilisable	middle-income	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019022.1	3087	-0.510463370517904	19	0	0	0	0	0	non-mobilisable	middle-income	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019023.1	3256	-0.487315603782836	19	0	0	0	0	0	non-mobilisable	middle-income	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019024.1	4063	-0.391153177673588	19	0	0	0	0	0	mobilisable	middle-income	human	untyped	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019025.1	6647	-0.177374321225859	19	0	0	0	0	0	mobilisable	middle-income	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019026.1	59373	0.773588993519778	19	4	0.673706903811497	1	0	1	conjugative	middle-income	human	single-replicon	Enterobacteriaceae	1	1	0	1	0	0	1	1	0	1	4	5	5	5	5	5	5	4	5	5
NZ_CP019027.1	109344	1.03879495711867	19	0	0	0	0	0	non-mobilisable	middle-income	human	untyped	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019028.1	147346	1.16833835055916	19	8	0.542939747261548	1	0	1	conjugative	middle-income	human	multi-replicon	Enterobacteriaceae	1	0	0	0	1	0	0	1	0	1	3	4	4	4	3	4	4	3	4	3
NZ_CP019031.1	33413	0.523915470698113	20	0	0	0	0	0	conjugative	high-income	human	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019032.1	33071	0.519447327297003	20	2	0.604759456926008	0	0	0	mobilisable	high-income	human	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019033.1	29166	0.464876871458186	20	0	0	0	0	0	mobilisable	high-income	human	single-replicon	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019036.1	78166	0.893017888311534	19	2	0.255865721669268	0	0	0	conjugative	China	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019037.1	311693	1.49372704900283	19	5	0.109365874784823	0	0	0	non-mobilisable	China	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019039.1	71628	0.855082824939299	20	0	0	0	0	0	conjugative	high-income	other	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019045.1	155799	1.19256466581488	21	5	0.320926321735056	0	0	0	non-mobilisable	high-income	livestock	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019048.1	230606	1.36287060275483	21	7	0.303548042982403	1	0	0	mobilisable	China	human	untyped	Enterobacteriaceae	0	0	1	1	0	0	1	1	0	0	4	4	3	3	4	4	3	3	4	4
NZ_CP019052.1	65533	0.816460049744987	20	1	0.152594875864068	0	0	0	conjugative	high-income	human	single-replicon	Enterobacteriaceae	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1
NZ_CP019053.1	155802	1.1925730283262	20	3	0.192552085339084	1	0	1	conjugative	high-income	human	single-replicon	Enterobacteriaceae	1	1	0	0	1	1	1	1	1	1	4	5	5	5	5	5	5	4	5	5
NZ_CP019054.1	116028	1.06456280627962	20	3	0.258558279036095	1	0	1	non-mobilisable	high-income	human	single-replicon	Enterobacteriaceae	1	0	0	0	0	0	0	1	0	1	2	3	3	3	3	3	3	2	3	2
NZ_CP019055.1	184166	1.26520945552792	20	9	0.488689551817382	0	1	0	mobilisable	high-income	human	multi-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019063.1	311693	1.49372704900283	21	1	0.018199587597345	0	1	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019064.1	229977	1.36168440439778	21	6	0.26089565478287	0	0	0	conjugative	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019065.1	107727	1.0323245657068	21	1	0.0928272392250782	0	0	0	conjugative	other	other	single-replicon	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019072.1	33858	0.529661300653685	19	0	0	0	0	0	conjugative	high-income	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019073.1	46145	0.664124650322944	19	5	1.05	0	0	0	conjugative	high-income	human	single-replicon	Enterobacteriaceae	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1
NZ_CP019074.1	73992	0.869184766438114	19	6	0.810898475510866	1	0	1	non-mobilisable	high-income	human	single-replicon	Enterobacteriaceae	1	0	0	1	0	1	1	1	1	1	4	5	5	5	5	5	5	4	5	5
NZ_CP019075.1	96986	0.986709048064589	19	1	0.103107665023818	0	0	0	non-mobilisable	high-income	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019076.1	127772	1.10643569280676	19	7	0.547850859343205	1	0	1	conjugative	high-income	human	multi-replicon	Enterobacteriaceae	1	0	1	1	1	1	1	1	1	1	4	5	5	5	5	5	5	4	5	5
NZ_CP019083.1	111833	1.04856997531402	17	1	0.0894190444680908	0	0	0	non-mobilisable	middle-income	other	untyped	other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019084.1	42519	0.628583041843994	17	0	0	0	0	0	mobilisable	middle-income	other	untyped	other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019123.1	32592	0.513111011656089	20	1	0.306823760432008	0	0	0	non-mobilisable	high-income	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019145.1	13816	0.140382324559402	18	0	0	0	0	0	mobilisable	EU	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019146.1	6691	-0.174508970120569	18	0	0	0	0	0	mobilisable	EU	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019147.1	6886	-0.162032981631345	18	0	0	0	0	0	mobilisable	EU	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019148.1	5518	-0.258218303856833	18	1	1.05	0	0	0	mobilisable	EU	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019149.1	5246	-0.280171713745665	18	0	0	0	0	0	mobilisable	EU	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019151.1	6168	-0.209855634957099	18	0	0	0	0	0	mobilisable	EU	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019152.1	14495	0.161218219691016	18	0	0	0	0	0	non-mobilisable	EU	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019168.1	77105	0.887082541501043	14	3	0.389079826211011	1	0	0	mobilisable	high-income	human	single-replicon	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019173.1	81409	0.910672420052259	19	2	0.24567308282868	0	0	0	conjugative	United States	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019175.1	94727	0.97647378343549	20	3	0.316699568232922	0	0	0	conjugative	United States	other	multi-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019180.1	74560	0.872505899345925	23	3	0.402360515021459	0	1	0	conjugative	other	other	multi-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019182.1	124201	1.09412509256144	23	1	0.0805146496405021	0	0	0	conjugative	other	other	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019187.1	100629	1.00272315691283	24	1	0.0993749316797345	1	0	0	conjugative	other	other	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019188.1	95279	0.9789971903643	24	0	0	0	0	0	non-mobilisable	other	other	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019190.1	186451	1.27056471697229	24	7	0.375433760076374	0	1	0	conjugative	other	other	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019191.1	28662	0.457306491666998	24	1	0.348894006000977	0	0	0	conjugative	other	other	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019193.1	196866	1.29417071721784	23	3	0.152387918685807	0	0	0	conjugative	other	other	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019200.1	34175	0.53370852323986	7	0	0	0	0	0	conjugative	United States	livestock	untyped	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019210.1	45501	0.658020941485892	20	5	1.05	0	0	0	mobilisable	high-income	human	multi-replicon	Firmicutes	1	0	0	0	1	0	0	0	0	0	1	2	2	2	1	2	2	2	2	2
NZ_CP019211.1	5850	-0.23284413391782	20	0	0	0	0	0	non-mobilisable	high-income	human	single-replicon	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019212.1	4376	-0.358922686674626	20	0	0	0	0	0	mobilisable	high-income	human	single-replicon	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019215.2	84615	0.927447358781075	21	1	0.118182355374343	0	0	0	conjugative	China	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019216.2	78444	0.894559731013543	21	6	0.764876854826373	0	0	0	non-mobilisable	China	human	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019218.1	64554	0.809923157897646	20	0	0	0	0	0	mobilisable	China	human	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019220.1	73952	0.868949923799016	10	4	0.540891389009087	1	0	1	mobilisable	other	human	single-replicon	Enterobacteriaceae	1	0	0	1	0	0	0	0	0	0	1	2	2	1	2	2	2	2	2	2
NZ_CP019222.1	32137	0.507005332780277	21	1	0.311167812801444	0	0	0	mobilisable	United States	human	untyped	other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019223.1	39887	0.600831373175193	21	2	0.501416501617068	0	0	0	mobilisable	United States	human	untyped	other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019224.1	97268	0.987969986114059	21	2	0.205617469260188	0	1	0	mobilisable	United States	human	untyped	other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019227.1	42975	0.63321588535909	18	2	0.465386852821408	0	0	0	conjugative	middle-income	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019231.1	30343	0.482058517091312	0	2	0.659130606729723	0	0	0	non-mobilisable	China	other	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019232.1	36974	0.567896436885162	0	3	0.811380970411641	0	0	0	non-mobilisable	China	other	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019233.1	5650	-0.247951552180561	0	0	0	0	0	0	mobilisable	China	other	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019234.1	83894	0.923730901709869	0	0	0	0	0	0	mobilisable	China	other	single-replicon	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019235.1	98137	0.99183277767832	0	7	0.713288565984287	0	0	0	mobilisable	China	other	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019295.1	157074	1.19610430349309	18	2	0.127328520315265	0	0	0	non-mobilisable	China	other	untyped	Proteobacteria_other	1	0	0	0	0	0	0	1	1	0	2	3	3	3	3	3	3	2	2	3
NZ_CP019296.1	143114	1.15568212031006	18	6	0.419246195340777	0	0	0	conjugative	China	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019297.1	99317	0.997023592647295	18	0	0	0	0	0	conjugative	China	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019298.1	95945	0.982022347190409	18	0	0	0	0	0	non-mobilisable	China	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019308.1	241798	1.38345270433056	21	2	0.0827136700882555	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019309.1	184542	1.2660952230285	21	7	0.379317445351194	0	0	0	mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019310.1	78194	0.893173429954196	21	0	0	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019311.1	68760	0.837335868015015	21	0	0	0	1	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019313.1	84456	0.926630508546798	21	0	0	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019314.1	78899	0.897071498808481	21	0	0	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019315.1	77607	0.889900895539959	21	0	0	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019316.1	60538	0.782028069027038	21	0	0	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019317.1	54047	0.732771592468704	21	0	0	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019318.1	52013	0.716111903685834	21	0	0	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019319.1	46261	0.665215016454227	21	0	0	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019324.1	28011	0.447328613526517	21	5	1.05	0	0	0	mobilisable	high-income	other	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019438.1	213573	1.32954634811223	16	7	0.327756785736025	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019439.1	114001	1.05690866092048	16	5	0.438592643924176	0	0	0	conjugative	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019443.1	233802	1.36884822190387	21	8	0.342169870232077	1	0	1	mobilisable	China	human	multi-replicon	Enterobacteriaceae	1	0	1	1	1	1	0	1	1	0	4	5	5	5	5	5	5	4	5	5
NZ_CP019444.1	84565	0.927190653204442	21	5	0.591261160054396	0	0	0	conjugative	China	human	single-replicon	Enterobacteriaceae	0	1	0	1	1	0	0	0	0	0	3	2	3	2	2	3	3	3	3	3
NZ_CP019446.1	113443	1.05477770290791	23	0	0	1	0	0	conjugative	other	other	untyped	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019447.1	96883	0.986247578352105	23	0	0	1	0	0	non-mobilisable	other	other	untyped	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019451.1	10983	0.0407209836011937	16	0	0	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019452.1	8642	-0.0633857380247886	16	0	0	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019453.1	11431	0.0580842247509246	16	0	0	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019456.1	159821	1.2036338437196	18	7	0.43799000131397	0	1	0	conjugative	high-income	human	multi-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019460.1	30888	0.489789788615993	4	0	0	0	0	0	non-mobilisable	China	other	untyped	other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019464.1	15601	0.193152436852078	4	0	0	0	0	0	non-mobilisable	China	other	untyped	other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019465.1	15591	0.192873971542522	4	0	0	0	0	0	non-mobilisable	China	other	untyped	other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019483.1	311693	1.49372704900283	22	9	0.0911722471679621	1	0	0	mobilisable	high-income	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019484.1	311693	1.49372704900283	22	3	0.0189308248728322	0	0	0	mobilisable	high-income	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019513.1	66602	0.823487270850815	23	2	0.300291282544068	1	1	0	mobilisable	United States	human	multi-replicon	Firmicutes	1	0	0	0	0	0	0	0	0	1	1	2	2	2	2	2	2	2	2	1
NZ_CP019514.1	65920	0.81901719868906	23	2	0.303398058252427	0	0	0	mobilisable	United States	human	single-replicon	Firmicutes	1	0	0	0	1	0	0	0	0	0	1	2	2	2	1	2	2	2	2	2
NZ_CP019559.1	277790	1.44371660776953	20	2	0.0719968321393859	1	0	1	mobilisable	United States	livestock	multi-replicon	Enterobacteriaceae	1	0	0	0	0	0	0	1	1	0	2	3	3	3	3	3	3	2	2	3
NZ_CP019561.1	148529	1.17181125709004	20	9	0.605942273899373	1	1	0	conjugative	United States	livestock	single-replicon	Enterobacteriaceae	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1
NZ_CP019564.1	20658	0.315088273088318	21	0	0	1	0	0	non-mobilisable	China	human	multi-replicon	Firmicutes	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1
NZ_CP019565.1	2942	-0.531357331608489	21	0	0	0	0	0	non-mobilisable	China	human	single-replicon	Firmicutes	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1
NZ_CP019566.1	2942	-0.531357331608489	21	0	0	0	0	0	non-mobilisable	China	human	single-replicon	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019567.1	4817	-0.317223353685566	21	0	0	0	0	0	non-mobilisable	China	human	multi-replicon	Firmicutes	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1
NZ_CP019568.1	3202	-0.494578672416719	15	0	0	0	0	0	non-mobilisable	United States	livestock	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019569.1	14755	0.168939213835978	15	0	0	0	0	0	mobilisable	United States	livestock	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019570.1	3843	-0.415329615535651	15	0	0	0	0	0	non-mobilisable	United States	livestock	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019571.1	2942	-0.531357331608489	15	0	0	0	0	0	non-mobilisable	United States	livestock	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019575.1	20644	0.314793850397915	23	0	0	1	0	0	non-mobilisable	United States	human	single-replicon	Firmicutes	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1
NZ_CP019577.1	82596	0.916959015601358	15	0	0	0	0	0	mobilisable	United States	livestock	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019578.1	69827	0.844023383707444	15	0	0	0	0	0	mobilisable	United States	livestock	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019579.1	49582	0.695324041016824	15	0	0	0	0	0	non-mobilisable	United States	livestock	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019580.1	49728	0.696600992784801	15	0	0	0	0	0	mobilisable	United States	livestock	untyped	Firmicutes	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1
NZ_CP019582.1	23910	0.378579576115775	8	2	0.836470096194061	0	0	0	mobilisable	high-income	human	single-replicon	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019583.1	6414	-0.192871044407578	8	0	0	0	0	0	non-mobilisable	high-income	human	single-replicon	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019585.1	311693	1.49372704900283	15	9	0.084344530538343	0	0	0	mobilisable	middle-income	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019586.1	311693	1.49372704900283	15	9	0.0548834032588545	0	0	0	mobilisable	middle-income	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019589.1	181684	1.25931668285195	21	4	0.220162479910174	0	1	0	non-mobilisable	middle-income	livestock	untyped	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019601.1	36316	0.5600980074263	20	0	0	0	0	0	non-mobilisable	EU	livestock	untyped	other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019603.1	311693	1.49372704900283	11	9	0.118169010570874	0	0	0	non-mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_CP019604.1	311693	1.49372704900283	11	7	0.202192926713729	0	0	0	mobilisable	other	other	untyped	Proteobacteria_other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
